youtube_id,time_start,time_end,vatex_vid
vH-6RKqfT_c,1,11,vH-6RKqfT_c_000001_000011
3W4ebbZY1Dw,7,17,3W4ebbZY1Dw_000007_000017
e0Xun8kiKuY,15,25,e0Xun8kiKuY_000015_000025
6bwkUwMT87E,3,13,6bwkUwMT87E_000003_000013
vSEVCFV42pE,6,16,vSEVCFV42pE_000006_000016
vXQX5XQfySY,4,14,vXQX5XQfySY_000004_000014
iAHL1vfQAS0,0,10,iAHL1vfQAS0_000000_000010
HJXT067oOi8,0,10,HJXT067oOi8_000000_000010
OayCUxccS0w,2,12,OayCUxccS0w_000002_000012
RC2K15GbBk8,1,11,RC2K15GbBk8_000001_000011
vDYKtFCxbgg,3,13,vDYKtFCxbgg_000003_000013
iBrNxLvB3XI,0,10,iBrNxLvB3XI_000000_000010
XZ5EBkzr4t4,3,13,XZ5EBkzr4t4_000003_000013
B1tr5F2CPAQ,95,105,B1tr5F2CPAQ_000095_000105
H9HKRbnc2uI,4,14,H9HKRbnc2uI_000004_000014
a1gyzJQ6nto,42,52,a1gyzJQ6nto_000042_000052
qJ6DOrO8A2U,0,10,qJ6DOrO8A2U_000000_000010
0DjUry-l-WU,35,45,0DjUry-l-WU_000035_000045
ENwDLQTkIlQ,1,11,ENwDLQTkIlQ_000001_000011
s6MF6Wo3w2U,0,10,s6MF6Wo3w2U_000000_000010
gdmm2hTI4y4,1,11,gdmm2hTI4y4_000001_000011
P1xxxyFH9gE,7,17,P1xxxyFH9gE_000007_000017
gnqDRRHbuI0,2,12,gnqDRRHbuI0_000002_000012
8oRwrAfPWEo,14,24,8oRwrAfPWEo_000014_000024
O2BP1nQOJ54,10,20,O2BP1nQOJ54_000010_000020
2Jqhq_eLvzQ,1,11,2Jqhq_eLvzQ_000001_000011
-4-hlPvEbTg,21,31,-4-hlPvEbTg_000021_000031
laZbnCSMwNs,2,12,laZbnCSMwNs_000002_000012
4I7BNzD6tIE,28,38,4I7BNzD6tIE_000028_000038
fcJzhtpMfgc,38,48,fcJzhtpMfgc_000038_000048
2PZhuNhBsW4,30,40,2PZhuNhBsW4_000030_000040
Kjv1tEZy6U4,6,16,Kjv1tEZy6U4_000006_000016
c10ohoX0oQM,43,53,c10ohoX0oQM_000043_000053
MayBB5cc1-k,54,64,MayBB5cc1-k_000054_000064
sWMpkT9siSw,21,31,sWMpkT9siSw_000021_000031
q3dsFwej-sI,1,11,q3dsFwej-sI_000001_000011
1g5LrfyjaEc,20,30,1g5LrfyjaEc_000020_000030
9K_dom-A7g0,8,18,9K_dom-A7g0_000008_000018
p3SQ4A5DKYs,2,12,p3SQ4A5DKYs_000002_000012
4oDwOAQpXXY,1,11,4oDwOAQpXXY_000001_000011
ZjkrfevsTAY,41,51,ZjkrfevsTAY_000041_000051
RbkIDPiM_iE,12,22,RbkIDPiM_iE_000012_000022
K-9pI4E1yms,10,20,K-9pI4E1yms_000010_000020
ICochzYRjhk,0,10,ICochzYRjhk_000000_000010
1GfVOA1xIjY,33,43,1GfVOA1xIjY_000033_000043
M9Mc070ImQY,37,47,M9Mc070ImQY_000037_000047
pQPCWYnnig0,72,82,pQPCWYnnig0_000072_000082
ZhSVCVrRNx8,0,10,ZhSVCVrRNx8_000000_000010
y1esa1qZkpE,46,56,y1esa1qZkpE_000046_000056
oYxGh8FZBQ4,148,158,oYxGh8FZBQ4_000148_000158
u8jUD0Gklh0,0,10,u8jUD0Gklh0_000000_000010
pxmVHSrdnIc,0,10,pxmVHSrdnIc_000000_000010
X4zPZteCqwk,12,22,X4zPZteCqwk_000012_000022
NtiEnreqW14,54,64,NtiEnreqW14_000054_000064
LnnVAFtPOKw,2,12,LnnVAFtPOKw_000002_000012
D9krNWRDO_o,35,45,D9krNWRDO_o_000035_000045
uMDFHABPRTw,69,79,uMDFHABPRTw_000069_000079
83BxcEprU34,16,26,83BxcEprU34_000016_000026
AxjQtlzfhHM,0,10,AxjQtlzfhHM_000000_000010
bdJ0LZB27gM,0,10,bdJ0LZB27gM_000000_000010
4Ir5b0GzfiE,96,106,4Ir5b0GzfiE_000096_000106
VbO9AeX4EZE,0,10,VbO9AeX4EZE_000000_000010
YFcwI2U4gx0,0,10,YFcwI2U4gx0_000000_000010
9ldaEtG6OHE,8,18,9ldaEtG6OHE_000008_000018
l7xa9YGB3Sc,35,45,l7xa9YGB3Sc_000035_000045
2Dxrxv8E4Tg,4,14,2Dxrxv8E4Tg_000004_000014
WjYDrVLxd9I,19,29,WjYDrVLxd9I_000019_000029
1bQqJ2RvmBc,0,10,1bQqJ2RvmBc_000000_000010
WHF0VRe9SwQ,0,10,WHF0VRe9SwQ_000000_000010
XCi0acOX5w4,7,17,XCi0acOX5w4_000007_000017
YvpI6aqH2ac,6,16,YvpI6aqH2ac_000006_000016
TcnnFz4GGjw,0,10,TcnnFz4GGjw_000000_000010
_23hORw4bu8,0,10,_23hORw4bu8_000000_000010
3Jm4r9Vq3oo,0,10,3Jm4r9Vq3oo_000000_000010
PlgfxqGUz2o,4,14,PlgfxqGUz2o_000004_000014
-VhkiS8eFBA,0,10,-VhkiS8eFBA_000000_000010
S2F-PNdChww,0,10,S2F-PNdChww_000000_000010
6dJFkAc9398,0,10,6dJFkAc9398_000000_000010
m-5uhxi4IZs,70,80,m-5uhxi4IZs_000070_000080
kOX3Rg9nx7c,57,67,kOX3Rg9nx7c_000057_000067
cyENAoC4c4k,9,19,cyENAoC4c4k_000009_000019
61PNTePbtwY,0,10,61PNTePbtwY_000000_000010
vKjle-3jKTE,35,45,vKjle-3jKTE_000035_000045
gJrgmHzo6XA,30,40,gJrgmHzo6XA_000030_000040
4tSepTVqZx0,514,524,4tSepTVqZx0_000514_000524
9nJm_E_TJls,29,39,9nJm_E_TJls_000029_000039
e-5z3USjbio,0,10,e-5z3USjbio_000000_000010
VYuRF48TrV8,32,42,VYuRF48TrV8_000032_000042
A4kz31UNYhE,15,25,A4kz31UNYhE_000015_000025
qBeeiOIkREQ,52,62,qBeeiOIkREQ_000052_000062
UTFcgQ5ydeM,46,56,UTFcgQ5ydeM_000046_000056
4Nt9m-pPdFw,63,73,4Nt9m-pPdFw_000063_000073
z891OsPsyxY,117,127,z891OsPsyxY_000117_000127
_sTWUEI04qg,143,153,_sTWUEI04qg_000143_000153
7T0rWsOL-JU,11,21,7T0rWsOL-JU_000011_000021
-1Gh2yyYY7M,19,29,-1Gh2yyYY7M_000019_000029
uDMZJe7L_Dc,155,165,uDMZJe7L_Dc_000155_000165
uGYHMmWETvs,41,51,uGYHMmWETvs_000041_000051
kX5rNlAtu5Q,59,69,kX5rNlAtu5Q_000059_000069
6Aup7uDw0vU,32,42,6Aup7uDw0vU_000032_000042
iCa9879he4M,0,10,iCa9879he4M_000000_000010
HNffxU7uoas,1,11,HNffxU7uoas_000001_000011
vd4uGb1162o,2,12,vd4uGb1162o_000002_000012
EDcAov-jDmo,9,19,EDcAov-jDmo_000009_000019
EFk5MyAjzCM,146,156,EFk5MyAjzCM_000146_000156
FIrIMW4NS7I,2,12,FIrIMW4NS7I_000002_000012
lY8z3zpUtes,1,11,lY8z3zpUtes_000001_000011
6KQHdPR4iek,4,14,6KQHdPR4iek_000004_000014
Hkps87fGZxM,5,15,Hkps87fGZxM_000005_000015
VOE2XGrEJmo,20,30,VOE2XGrEJmo_000020_000030
HLfyetIn9aw,12,22,HLfyetIn9aw_000012_000022
lOqQX7YCYjs,14,24,lOqQX7YCYjs_000014_000024
rrrmAUx_3xQ,80,90,rrrmAUx_3xQ_000080_000090
TDchWc3wRYo,3,13,TDchWc3wRYo_000003_000013
4XZsE7YU8vE,11,21,4XZsE7YU8vE_000011_000021
qrR0sR0MgR8,5,15,qrR0sR0MgR8_000005_000015
Gesx8Xva1Gk,38,48,Gesx8Xva1Gk_000038_000048
xj-qyWqVW7w,2,12,xj-qyWqVW7w_000002_000012
iMFRDKPZZbc,66,76,iMFRDKPZZbc_000066_000076
JpLleehwfIY,384,394,JpLleehwfIY_000384_000394
VnfXVbVtrB0,3,13,VnfXVbVtrB0_000003_000013
7UMUbQstL3w,175,185,7UMUbQstL3w_000175_000185
28fGX0NsfI0,37,47,28fGX0NsfI0_000037_000047
13fR4m0i2lI,15,25,13fR4m0i2lI_000015_000025
v2KAe9EZT8Q,11,21,v2KAe9EZT8Q_000011_000021
tUZzypud19k,1,11,tUZzypud19k_000001_000011
t81sI96nrNo,31,41,t81sI96nrNo_000031_000041
2naI2AxWjt8,20,30,2naI2AxWjt8_000020_000030
0f5IC1Fr_4I,0,10,0f5IC1Fr_4I_000000_000010
yV61zTkJMLA,0,10,yV61zTkJMLA_000000_000010
IurFcVMIuc4,0,10,IurFcVMIuc4_000000_000010
jDo2993b8mY,0,10,jDo2993b8mY_000000_000010
5Efpg1Q2Mro,51,61,5Efpg1Q2Mro_000051_000061
rMYKsBt5-Fk,7,17,rMYKsBt5-Fk_000007_000017
WihT2lAfnIU,18,28,WihT2lAfnIU_000018_000028
2Kc5bWBGQys,10,20,2Kc5bWBGQys_000010_000020
gNHUFuZvkss,2,12,gNHUFuZvkss_000002_000012
VFZAuvcgxMo,235,245,VFZAuvcgxMo_000235_000245
UK7J31zdNPw,8,18,UK7J31zdNPw_000008_000018
5Ah1H1ZdFdw,220,230,5Ah1H1ZdFdw_000220_000230
qt2poW_aals,83,93,qt2poW_aals_000083_000093
Z2YJwX2QVNE,51,61,Z2YJwX2QVNE_000051_000061
VAZQPUYR2bM,121,131,VAZQPUYR2bM_000121_000131
g4FPdQjITp0,6,16,g4FPdQjITp0_000006_000016
giBXG64ZRoQ,415,425,giBXG64ZRoQ_000415_000425
TgqTPvLlACM,15,25,TgqTPvLlACM_000015_000025
kCAcGsZfZj8,0,10,kCAcGsZfZj8_000000_000010
SwyBb2KWOv8,0,10,SwyBb2KWOv8_000000_000010
Zu4dtCuG1cQ,138,148,Zu4dtCuG1cQ_000138_000148
TZmyTOkCfvo,8,18,TZmyTOkCfvo_000008_000018
oWWbeXKBkOQ,0,10,oWWbeXKBkOQ_000000_000010
B0O6Xhh30Z4,0,10,B0O6Xhh30Z4_000000_000010
5Czdv89VWeg,4,14,5Czdv89VWeg_000004_000014
UluyWjg4ciU,0,10,UluyWjg4ciU_000000_000010
NAtVTfpWR6U,192,202,NAtVTfpWR6U_000192_000202
MkgIYg4Kwjk,0,10,MkgIYg4Kwjk_000000_000010
FanPaFvrAQ0,561,571,FanPaFvrAQ0_000561_000571
e7tItWiymt4,16,26,e7tItWiymt4_000016_000026
EhrIOq3w56Q,1,11,EhrIOq3w56Q_000001_000011
XJTGwhzg77k,53,63,XJTGwhzg77k_000053_000063
G0qlKc7o0D8,90,100,G0qlKc7o0D8_000090_000100
wJGYdvia8x4,2,12,wJGYdvia8x4_000002_000012
iCUZjXVulJo,4,14,iCUZjXVulJo_000004_000014
OiZRbypk_7M,24,34,OiZRbypk_7M_000024_000034
BrzRCYS5eSM,41,51,BrzRCYS5eSM_000041_000051
-FvRcSk3dsU,123,133,-FvRcSk3dsU_000123_000133
128sWko9zeE,14,24,128sWko9zeE_000014_000024
kRDmkNoS690,54,64,kRDmkNoS690_000054_000064
1yo0wuxEW8Q,6,16,1yo0wuxEW8Q_000006_000016
bDA8ub8-z2w,33,43,bDA8ub8-z2w_000033_000043
G7Mian_Uutk,24,34,G7Mian_Uutk_000024_000034
ootTKFWw5os,9,19,ootTKFWw5os_000009_000019
wx0Yf17mPjE,49,59,wx0Yf17mPjE_000049_000059
gfrmwu4F4jk,16,26,gfrmwu4F4jk_000016_000026
7qe6AXUGXgc,2,12,7qe6AXUGXgc_000002_000012
Jt3J-8IK0YI,0,10,Jt3J-8IK0YI_000000_000010
7jsPGOwQ2cc,122,132,7jsPGOwQ2cc_000122_000132
MAjCatCIZ6A,35,45,MAjCatCIZ6A_000035_000045
8Od5p8WPTy8,26,36,8Od5p8WPTy8_000026_000036
A6tT4khn-Wo,13,23,A6tT4khn-Wo_000013_000023
-L4drh4h_JQ,0,10,-L4drh4h_JQ_000000_000010
HUSXRSQLzac,168,178,HUSXRSQLzac_000168_000178
wpetyAzQbiE,0,10,wpetyAzQbiE_000000_000010
Eg-Ke3JoFbU,0,10,Eg-Ke3JoFbU_000000_000010
9Tv1AznhPuw,8,18,9Tv1AznhPuw_000008_000018
pdzASxnSBp4,14,24,pdzASxnSBp4_000014_000024
12w6HtKIMHA,81,91,12w6HtKIMHA_000081_000091
TjMZwwbCqYw,38,48,TjMZwwbCqYw_000038_000048
EAjNLYnJWvU,31,41,EAjNLYnJWvU_000031_000041
2oAqWGzvb9k,7,17,2oAqWGzvb9k_000007_000017
fcw1bqI56pE,26,36,fcw1bqI56pE_000026_000036
0KkvIMQXkMQ,35,45,0KkvIMQXkMQ_000035_000045
ZJq4wBq42cg,123,133,ZJq4wBq42cg_000123_000133
Nk7V1muLsBc,122,132,Nk7V1muLsBc_000122_000132
KC5YuXOOPG4,25,35,KC5YuXOOPG4_000025_000035
B1OoHQnEfYE,95,105,B1OoHQnEfYE_000095_000105
l2L-7aiiONg,35,45,l2L-7aiiONg_000035_000045
1QHMl1HjO9s,4,14,1QHMl1HjO9s_000004_000014
pmqsSrYJ7BU,17,27,pmqsSrYJ7BU_000017_000027
vcl43O9S1N8,0,10,vcl43O9S1N8_000000_000010
4Z4DDQlgDhg,0,10,4Z4DDQlgDhg_000000_000010
Q-408IAZbkc,20,30,Q-408IAZbkc_000020_000030
71oguXOpfjU,291,301,71oguXOpfjU_000291_000301
p9NPn6oSUJc,5,15,p9NPn6oSUJc_000005_000015
6C1_tD1g8nI,20,30,6C1_tD1g8nI_000020_000030
CymVArtgd54,45,55,CymVArtgd54_000045_000055
Bkle_NVbax0,33,43,Bkle_NVbax0_000033_000043
Ycw6ykOudY4,20,30,Ycw6ykOudY4_000020_000030
CVTWcfEBVPg,9,19,CVTWcfEBVPg_000009_000019
DjZdTMFvByQ,56,66,DjZdTMFvByQ_000056_000066
CJT-JJRcPyk,4,14,CJT-JJRcPyk_000004_000014
Ja7uy4iOyC4,1,11,Ja7uy4iOyC4_000001_000011
zcCP-_TXChE,71,81,zcCP-_TXChE_000071_000081
ZjwXzTWVqyY,3,13,ZjwXzTWVqyY_000003_000013
vQJ05nuKa4M,72,82,vQJ05nuKa4M_000072_000082
SY9s0C7jLk0,169,179,SY9s0C7jLk0_000169_000179
ff5JlPm1a4o,117,127,ff5JlPm1a4o_000117_000127
gGfJtwK6GZk,21,31,gGfJtwK6GZk_000021_000031
9bX3iowRvHc,287,297,9bX3iowRvHc_000287_000297
gZRb2qtcIMc,0,10,gZRb2qtcIMc_000000_000010
7rYot7Fi07w,9,19,7rYot7Fi07w_000009_000019
jPXjEmzIRRw,153,163,jPXjEmzIRRw_000153_000163
DF1FEuUahdQ,778,788,DF1FEuUahdQ_000778_000788
s40z1H4bGd4,36,46,s40z1H4bGd4_000036_000046
aONkDoj3fOI,22,32,aONkDoj3fOI_000022_000032
H-ax0nRYdDA,54,64,H-ax0nRYdDA_000054_000064
aIn3NiS5dZk,368,378,aIn3NiS5dZk_000368_000378
UhVxjTogVo4,81,91,UhVxjTogVo4_000081_000091
-jAgS-2pTSU,190,200,-jAgS-2pTSU_000190_000200
X86NMrpAdT8,162,172,X86NMrpAdT8_000162_000172
MiltUZjRFIo,149,159,MiltUZjRFIo_000149_000159
AKdOPF3uS9Q,82,92,AKdOPF3uS9Q_000082_000092
vd94sq1hjN4,436,446,vd94sq1hjN4_000436_000446
L75lFDQIMiY,637,647,L75lFDQIMiY_000637_000647
6rdUtYBMimo,11,21,6rdUtYBMimo_000011_000021
5BKEafDkGlY,413,423,5BKEafDkGlY_000413_000423
xkbVXMh3PoE,40,50,xkbVXMh3PoE_000040_000050
8TU5Bt_S3mc,112,122,8TU5Bt_S3mc_000112_000122
MfUiL7KAKhw,89,99,MfUiL7KAKhw_000089_000099
b7bJavrS8-Y,92,102,b7bJavrS8-Y_000092_000102
HkPjyLD7rjU,1388,1398,HkPjyLD7rjU_001388_001398
C3QdKkitKi0,17,27,C3QdKkitKi0_000017_000027
DDgK7SXK9vA,269,279,DDgK7SXK9vA_000269_000279
RgxhCynX-zc,0,10,RgxhCynX-zc_000000_000010
cJDj7Nj_BTk,85,95,cJDj7Nj_BTk_000085_000095
rwdEbwbpDFQ,49,59,rwdEbwbpDFQ_000049_000059
q18PzGWgARs,90,100,q18PzGWgARs_000090_000100
kBM3O5GKdBo,10,20,kBM3O5GKdBo_000010_000020
Egc7ps17f1E,50,60,Egc7ps17f1E_000050_000060
90EjLrgK7Yk,44,54,90EjLrgK7Yk_000044_000054
FjLwZ5TOOdE,131,141,FjLwZ5TOOdE_000131_000141
jK-faNmsl_k,37,47,jK-faNmsl_k_000037_000047
3NX73mZpDR0,8,18,3NX73mZpDR0_000008_000018
51BfH2kNDy8,6,16,51BfH2kNDy8_000006_000016
MBfPekugZ5w,104,114,MBfPekugZ5w_000104_000114
6xN_o2A4yfk,68,78,6xN_o2A4yfk_000068_000078
IP9vDG_SFns,2,12,IP9vDG_SFns_000002_000012
ZMaw2ZC_FrU,49,59,ZMaw2ZC_FrU_000049_000059
uDVeBmNZb-8,11,21,uDVeBmNZb-8_000011_000021
Y5E5Rlsfl94,17,27,Y5E5Rlsfl94_000017_000027
idYAz6le3N0,25,35,idYAz6le3N0_000025_000035
jdpy9ToCszY,8,18,jdpy9ToCszY_000008_000018
2DFbuKXNmKQ,8,18,2DFbuKXNmKQ_000008_000018
pvaHYOcFxb4,20,30,pvaHYOcFxb4_000020_000030
z8I2Fw6MyPE,96,106,z8I2Fw6MyPE_000096_000106
lgd-SnI7nwY,2,12,lgd-SnI7nwY_000002_000012
clap4Sc14Dw,20,30,clap4Sc14Dw_000020_000030
f8PSHYinM3w,258,268,f8PSHYinM3w_000258_000268
F1mIQNOHb60,30,40,F1mIQNOHb60_000030_000040
PcZuDZk65JM,101,111,PcZuDZk65JM_000101_000111
pvY0_c2lKJc,0,10,pvY0_c2lKJc_000000_000010
P-uPNYOKJc8,621,631,P-uPNYOKJc8_000621_000631
wCUBs_eEMBc,6,16,wCUBs_eEMBc_000006_000016
35fLDSGGWXc,18,28,35fLDSGGWXc_000018_000028
D2NID7pqThs,166,176,D2NID7pqThs_000166_000176
dotHeimLBCM,308,318,dotHeimLBCM_000308_000318
DV_kcru3uII,4,14,DV_kcru3uII_000004_000014
NC8MT7Modf4,142,152,NC8MT7Modf4_000142_000152
DBM1HmHVuuw,0,10,DBM1HmHVuuw_000000_000010
5c9HlCmmAGw,50,60,5c9HlCmmAGw_000050_000060
KN6rq3KfVoI,140,150,KN6rq3KfVoI_000140_000150
z6OjotkBuG4,58,68,z6OjotkBuG4_000058_000068
-errNPiGXF4,39,49,-errNPiGXF4_000039_000049
IA6bc-IbXp8,265,275,IA6bc-IbXp8_000265_000275
QbCaxcsWm2U,60,70,QbCaxcsWm2U_000060_000070
751xBNSXppQ,17,27,751xBNSXppQ_000017_000027
HQj_YmhlaiY,57,67,HQj_YmhlaiY_000057_000067
tBXHO0Gckzw,12,22,tBXHO0Gckzw_000012_000022
NpdcYVkbavY,97,107,NpdcYVkbavY_000097_000107
anDSmOPC_p4,75,85,anDSmOPC_p4_000075_000085
lgmlvzFBa5w,37,47,lgmlvzFBa5w_000037_000047
5C3Gyqp-iUA,184,194,5C3Gyqp-iUA_000184_000194
a281Qk32_Ng,129,139,a281Qk32_Ng_000129_000139
9Ft1vCRFsbI,17,27,9Ft1vCRFsbI_000017_000027
lsjOb3hl5FM,96,106,lsjOb3hl5FM_000096_000106
cPpLGpyeK5s,30,40,cPpLGpyeK5s_000030_000040
_5Mk3yxmVwY,254,264,_5Mk3yxmVwY_000254_000264
IawqRLuftaA,75,85,IawqRLuftaA_000075_000085
J-OovZijnts,16,26,J-OovZijnts_000016_000026
VV1Wr_C98WU,91,101,VV1Wr_C98WU_000091_000101
MCkP6QbNNsg,43,53,MCkP6QbNNsg_000043_000053
otpFVOL-uAU,381,391,otpFVOL-uAU_000381_000391
TZ742md0dsQ,23,33,TZ742md0dsQ_000023_000033
QTSEn7ENcTk,4,14,QTSEn7ENcTk_000004_000014
mIEsMaCX_50,2,12,mIEsMaCX_50_000002_000012
3vul44ybAWw,221,231,3vul44ybAWw_000221_000231
d4ZgqL4bf9Q,105,115,d4ZgqL4bf9Q_000105_000115
nzEyMT46RFE,135,145,nzEyMT46RFE_000135_000145
MEPM1mWdwBE,12,22,MEPM1mWdwBE_000012_000022
GuClMEvE3gM,55,65,GuClMEvE3gM_000055_000065
GnDaza4NNl4,36,46,GnDaza4NNl4_000036_000046
-4jo2KgKd5U,23,33,-4jo2KgKd5U_000023_000033
BxLfioHt5dQ,542,552,BxLfioHt5dQ_000542_000552
65roj50tiAQ,1,11,65roj50tiAQ_000001_000011
PBpdsMRbxz0,33,43,PBpdsMRbxz0_000033_000043
e7slChM2m6Y,479,489,e7slChM2m6Y_000479_000489
SDYAgtykWYE,219,229,SDYAgtykWYE_000219_000229
48NmtGEAdN0,56,66,48NmtGEAdN0_000056_000066
BAWbAomXWYE,2,12,BAWbAomXWYE_000002_000012
ueV9F1zTBLw,25,35,ueV9F1zTBLw_000025_000035
v9oybAmFFzA,129,139,v9oybAmFFzA_000129_000139
IAP8L_8G62U,3,13,IAP8L_8G62U_000003_000013
CIq5w_ARLYg,14,24,CIq5w_ARLYg_000014_000024
Q9jxMHtN478,163,173,Q9jxMHtN478_000163_000173
UJJ7bi6LCKY,0,10,UJJ7bi6LCKY_000000_000010
-FbUbIaCXtk,22,32,-FbUbIaCXtk_000022_000032
-fJ4Fq583ec,51,61,-fJ4Fq583ec_000051_000061
rz090NSc_z0,52,62,rz090NSc_z0_000052_000062
-5_5NtrU9zI,4,14,-5_5NtrU9zI_000004_000014
XrIBaBdnmDQ,0,10,XrIBaBdnmDQ_000000_000010
Q6TJR014cgY,19,29,Q6TJR014cgY_000019_000029
omin5s76Ut0,47,57,omin5s76Ut0_000047_000057
3Qo0ahJYZHM,22,32,3Qo0ahJYZHM_000022_000032
j1kMjr-RkO4,8,18,j1kMjr-RkO4_000008_000018
WozCg9IEnoY,54,64,WozCg9IEnoY_000054_000064
Z7WZ1jwWuSY,25,35,Z7WZ1jwWuSY_000025_000035
CFvE-66exOk,18,28,CFvE-66exOk_000018_000028
VhNrgYY_1Aw,18,28,VhNrgYY_1Aw_000018_000028
GPlkJLmCgx8,2,12,GPlkJLmCgx8_000002_000012
juJupTo9uDg,47,57,juJupTo9uDg_000047_000057
t3fmvDj-yCE,14,24,t3fmvDj-yCE_000014_000024
9kydFUMIQ94,14,24,9kydFUMIQ94_000014_000024
VeyyaGDPQ5k,56,66,VeyyaGDPQ5k_000056_000066
t9xbkoMVQec,0,10,t9xbkoMVQec_000000_000010
DIjT4ztLGCs,256,266,DIjT4ztLGCs_000256_000266
Fkm2mGhVc28,80,90,Fkm2mGhVc28_000080_000090
XGtN80iSpVc,0,10,XGtN80iSpVc_000000_000010
pQuQtmFySKE,0,10,pQuQtmFySKE_000000_000010
Wqectm1GFN4,21,31,Wqectm1GFN4_000021_000031
biFlwYg2rz8,6,16,biFlwYg2rz8_000006_000016
q8WeT7VffoI,18,28,q8WeT7VffoI_000018_000028
AHhBBfm6_cU,36,46,AHhBBfm6_cU_000036_000046
aQ2JwOwq-rU,16,26,aQ2JwOwq-rU_000016_000026
ZNixjR_F700,169,179,ZNixjR_F700_000169_000179
TTKQ0VZoBbU,121,131,TTKQ0VZoBbU_000121_000131
MHQFIdHkza4,34,44,MHQFIdHkza4_000034_000044
yAlJ1P__SGg,4,14,yAlJ1P__SGg_000004_000014
EaBcZnVoaiA,0,10,EaBcZnVoaiA_000000_000010
miHdBHZAaNk,2,12,miHdBHZAaNk_000002_000012
asAHuNxMpQA,90,100,asAHuNxMpQA_000090_000100
EEHDOVEfXRk,31,41,EEHDOVEfXRk_000031_000041
N0QcGZtf2yM,11,21,N0QcGZtf2yM_000011_000021
__vOysOPoCY,4,14,__vOysOPoCY_000004_000014
hvXq6zjr0vg,93,103,hvXq6zjr0vg_000093_000103
CgVB42ds5uM,7,17,CgVB42ds5uM_000007_000017
-6ykAmBXIr0,13,23,-6ykAmBXIr0_000013_000023
MuPfuVIEvqk,377,387,MuPfuVIEvqk_000377_000387
o17r3sBs22E,33,43,o17r3sBs22E_000033_000043
LtNP7dnyX-k,21,31,LtNP7dnyX-k_000021_000031
JireAdzE12o,9,19,JireAdzE12o_000009_000019
Skp-ccf1JUQ,28,38,Skp-ccf1JUQ_000028_000038
h-ueiKXG9WU,89,99,h-ueiKXG9WU_000089_000099
SkAh2NCpNbM,0,10,SkAh2NCpNbM_000000_000010
ptgKO940ISM,42,52,ptgKO940ISM_000042_000052
mdiNDopw7wk,72,82,mdiNDopw7wk_000072_000082
x35PueLfd_w,1,11,x35PueLfd_w_000001_000011
MM5YiwrCqGM,268,278,MM5YiwrCqGM_000268_000278
l2LTjKExcdQ,0,10,l2LTjKExcdQ_000000_000010
icvbEW0EleM,32,42,icvbEW0EleM_000032_000042
vD7TWn8qIZI,2,12,vD7TWn8qIZI_000002_000012
op3JhWoBfgc,0,10,op3JhWoBfgc_000000_000010
-6KNHzXeYKo,173,183,-6KNHzXeYKo_000173_000183
xboVVwDROUo,3,13,xboVVwDROUo_000003_000013
uSYK3tZJYNc,53,63,uSYK3tZJYNc_000053_000063
igrSpbAaU0c,267,277,igrSpbAaU0c_000267_000277
KlzJI2wQafk,1,11,KlzJI2wQafk_000001_000011
Kh_ZF2R5Uro,8,18,Kh_ZF2R5Uro_000008_000018
ixMPVi3Zr9s,1,11,ixMPVi3Zr9s_000001_000011
4f_A8xJ8hkY,9,19,4f_A8xJ8hkY_000009_000019
Wg6hdKMUf9M,4,14,Wg6hdKMUf9M_000004_000014
zrXk32DM3Fw,4,14,zrXk32DM3Fw_000004_000014
yrADpETYnUg,93,103,yrADpETYnUg_000093_000103
Nunqc8rPktk,4,14,Nunqc8rPktk_000004_000014
q7tvMXsXCXQ,1,11,q7tvMXsXCXQ_000001_000011
p0DdsPREHms,11,21,p0DdsPREHms_000011_000021
ZpwPTl5duQw,0,10,ZpwPTl5duQw_000000_000010
IK8q5utAAF0,4,14,IK8q5utAAF0_000004_000014
z842jlaFxjc,2,12,z842jlaFxjc_000002_000012
K8vBVVe_QSs,0,10,K8vBVVe_QSs_000000_000010
VSCRseSsRB4,1005,1015,VSCRseSsRB4_001005_001015
25sDKFeP5bA,0,10,25sDKFeP5bA_000000_000010
F-WVI_CzWu8,15,25,F-WVI_CzWu8_000015_000025
Y8KWcqiWRQI,0,10,Y8KWcqiWRQI_000000_000010
TOutc69ZBSY,0,10,TOutc69ZBSY_000000_000010
2o-eRzxfhLA,0,10,2o-eRzxfhLA_000000_000010
m6TVhMcwn5c,0,10,m6TVhMcwn5c_000000_000010
bkObwMM5ZFY,14,24,bkObwMM5ZFY_000014_000024
XS6ag74Nh40,0,10,XS6ag74Nh40_000000_000010
0LCgqONC6Sc,8,18,0LCgqONC6Sc_000008_000018
wRiEgKZrS64,2,12,wRiEgKZrS64_000002_000012
1Mc6Krmttw0,37,47,1Mc6Krmttw0_000037_000047
l4GCp3MiWoo,7,17,l4GCp3MiWoo_000007_000017
bhSxWSzMY7Y,5,15,bhSxWSzMY7Y_000005_000015
WV1LT7Z2pcs,2,12,WV1LT7Z2pcs_000002_000012
yUb9zN3Nkbg,7,17,yUb9zN3Nkbg_000007_000017
4w6f72zBWiY,0,10,4w6f72zBWiY_000000_000010
yrfFFQJNn1Q,9,19,yrfFFQJNn1Q_000009_000019
chN87Lwj4RM,4,14,chN87Lwj4RM_000004_000014
DYpTE_n-Wvk,8,18,DYpTE_n-Wvk_000008_000018
1pWCgNggH5M,0,10,1pWCgNggH5M_000000_000010
